cordon,zone_ext,direction,flux_type,charge,classe_distance,nb_pl_jour,distance_km,dep_ext,reg_ext,mz_ext,com_ext
chalon,478,entrant,I,C,D2,0.09,114.7,21.0,1.0,27.0,21231.0
chalon,478,entrant,I,V,D2,0.05,114.7,21.0,1.0,27.0,21231.0
chalon,478,sortant,I,C,D2,0.06,117.1,21.0,1.0,27.0,21231.0
chalon,478,sortant,I,V,D2,0.06,112.3,21.0,1.0,27.0,21231.0
chalon,484,entrant,I,C,D3,0.12,204.5,25.0,1.0,,25403.0
chalon,484,entrant,I,V,D3,0.09,204.5,25.0,1.0,,25403.0
chalon,486,entrant,I,C,D2,0.16,124.6,25.0,1.0,36.0,25056.0
chalon,486,entrant,I,V,D2,0.12,124.6,25.0,1.0,36.0,25056.0
chalon,486,sortant,I,C,D2,0.17,124.3,25.0,1.0,36.0,25056.0
chalon,486,sortant,I,V,D2,0.07,125.0,25.0,1.0,36.0,25056.0
chalon,487,entrant,I,C,D2,0.01,109.2,71.0,1.0,18.0,71270.0
chalon,487,entrant,I,V,D2,0.02,109.2,71.0,1.0,18.0,71270.0
chalon,487,sortant,I,C,D2,0.02,111.1,71.0,1.0,18.0,71270.0
chalon,487,sortant,I,V,D2,0.01,111.1,71.0,1.0,18.0,71270.0
chalon,502,entrant,I,C,D2,0.06,103.9,39.0,1.0,28.0,39198.0
chalon,502,entrant,I,V,D2,0.04,103.9,39.0,1.0,28.0,39198.0
chalon,502,sortant,I,C,D2,0.02,114.7,39.0,1.0,28.0,39198.0
chalon,502,sortant,I,V,D2,0.03,114.7,39.0,1.0,28.0,39198.0
chalon,508,entrant,I,C,D2,0.02,129.4,58.0,1.0,1.0,58028.0
chalon,508,entrant,I,V,D2,0.01,129.4,58.0,1.0,1.0,58028.0
chalon,508,sortant,I,C,D2,0.06,127.6,58.0,1.0,1.0,58028.0
chalon,508,sortant,I,V,D2,0.05,127.6,58.0,1.0,1.0,58028.0
chalon,511,entrant,I,C,D2,0.09,114.1,21.0,1.0,27.0,21231.0
chalon,511,entrant,I,V,D2,0.05,114.1,21.0,1.0,27.0,21231.0
chalon,511,sortant,I,C,D2,0.06,116.9,21.0,1.0,27.0,21231.0
chalon,511,sortant,I,V,D2,0.07,111.9,21.0,1.0,27.0,21231.0
chalon,512,sortant,I,C,D2,0.05,150.3,25.0,1.0,,25626.0
chalon,512,sortant,I,V,D2,0.01,150.3,25.0,1.0,,25626.0
chalon,516,entrant,I,C,D3,0.06,224.7,25.0,1.0,35.0,25228.0
chalon,516,entrant,I,V,D3,0.05,224.7,25.0,1.0,35.0,25228.0
chalon,516,sortant,I,C,D3,0.1,223.2,25.0,1.0,35.0,25228.0
chalon,516,sortant,I,V,D3,0.03,223.2,25.0,1.0,35.0,25228.0
chalon,518,sortant,I,C,D2,0.01,134.7,21.0,1.0,,21526.0
chalon,518,sortant,I,V,D2,0.01,134.7,21.0,1.0,,21526.0
chalon,520,entrant,I,C,D2,0.01,119.7,70.0,1.0,24.0,70340.0
chalon,520,entrant,I,V,D2,0.01,119.7,70.0,1.0,24.0,70340.0
chalon,520,sortant,I,C,D2,0.01,119.6,70.0,1.0,24.0,70340.0
chalon,520,sortant,I,V,D2,0.0,119.6,70.0,1.0,24.0,70340.0
chalon,522,entrant,I,C,D2,0.01,125.3,39.0,1.0,,39478.0
chalon,522,entrant,I,V,D2,0.01,125.3,39.0,1.0,,39478.0
chalon,522,sortant,I,C,D2,0.01,126.4,39.0,1.0,,39478.0
chalon,522,sortant,I,V,D2,0.01,126.4,39.0,1.0,,39478.0
chalon,531,entrant,I,C,D2,0.0,159.2,25.0,1.0,,25232.0
chalon,531,entrant,I,V,D2,0.0,159.2,25.0,1.0,,25232.0
chalon,538,entrant,I,C,D2,0.03,151.0,25.0,1.0,,25357.0
chalon,538,entrant,I,V,D2,0.02,151.0,25.0,1.0,,25357.0
chalon,542,entrant,I,C,D2,0.22,136.6,70.0,1.0,24.0,70279.0
chalon,542,entrant,I,V,D2,0.24,136.6,70.0,1.0,24.0,70279.0
chalon,542,sortant,I,C,D2,0.53,139.6,70.0,1.0,24.0,70279.0
chalon,542,sortant,I,V,D2,0.04,134.4,70.0,1.0,24.0,70279.0
chalon,546,entrant,I,C,D2,0.0,105.1,21.0,1.0,25.0,21472.0
chalon,546,entrant,I,V,D2,0.0,105.1,21.0,1.0,25.0,21472.0
chalon,546,sortant,I,C,D2,0.0,120.4,21.0,1.0,25.0,21472.0
chalon,546,sortant,I,V,D2,0.0,120.4,21.0,1.0,25.0,21472.0
chalon,555,entrant,I,C,D2,0.19,127.1,25.0,1.0,36.0,25056.0
chalon,555,entrant,I,V,D2,0.13,127.1,25.0,1.0,36.0,25056.0
chalon,555,sortant,I,C,D2,0.2,126.6,25.0,1.0,36.0,25056.0
chalon,555,sortant,I,V,D2,0.08,126.8,25.0,1.0,36.0,25056.0
chalon,557,entrant,I,C,D3,0.01,217.6,89.0,1.0,4.0,89133.0
chalon,557,entrant,I,V,D3,0.0,217.6,89.0,1.0,4.0,89133.0
chalon,567,entrant,I,C,D2,0.01,102.4,39.0,1.0,28.0,39198.0
chalon,567,entrant,I,V,D2,0.01,102.4,39.0,1.0,28.0,39198.0
chalon,567,sortant,I,C,D2,0.0,115.6,39.0,1.0,28.0,39198.0
chalon,567,sortant,I,V,D2,0.0,115.6,39.0,1.0,28.0,39198.0
chalon,578,entrant,I,C,D2,0.0,101.3,71.0,1.0,,71014.0
chalon,578,entrant,I,V,D2,0.0,101.3,71.0,1.0,,71014.0
chalon,578,sortant,I,C,D2,0.0,101.9,71.0,1.0,,71014.0
chalon,578,sortant,I,V,D2,0.0,101.9,71.0,1.0,,71014.0
chalon,588,sortant,I,C,D2,0.14,129.3,25.0,1.0,,25633.0
chalon,588,sortant,I,V,D2,0.14,129.3,25.0,1.0,,25633.0
chalon,589,sortant,I,C,D3,0.03,278.0,89.0,1.0,2.0,89404.0
chalon,589,sortant,I,V,D3,0.0,278.0,89.0,1.0,2.0,89404.0
chalon,590,sortant,I,C,D2,0.16,110.1,39.0,1.0,,39319.0
chalon,590,sortant,I,V,D2,0.21,110.1,39.0,1.0,,39319.0
chalon,593,entrant,I,C,D2,0.01,147.2,25.0,1.0,36.0,25105.0
chalon,593,entrant,I,V,D2,0.01,147.2,25.0,1.0,36.0,25105.0
chalon,593,sortant,I,C,D2,0.01,147.0,25.0,1.0,36.0,25105.0
chalon,593,sortant,I,V,D2,0.0,147.0,25.0,1.0,36.0,25105.0
chalon,597,entrant,I,C,D2,0.03,126.4,21.0,1.0,24.0,21496.0
chalon,597,entrant,I,V,D2,0.02,126.4,21.0,1.0,24.0,21496.0
chalon,597,sortant,I,C,D2,0.02,126.1,21.0,1.0,24.0,21496.0
chalon,597,sortant,I,V,D2,0.02,126.1,21.0,1.0,24.0,21496.0
chalon,599,entrant,I,C,D2,0.41,159.8,89.0,1.0,6.0,89024.0
chalon,599,entrant,I,C,D3,0.02,221.5,89.0,1.0,6.0,89024.0
chalon,599,entrant,I,V,D2,0.13,159.8,89.0,1.0,6.0,89024.0
chalon,599,entrant,I,V,D3,0.0,221.5,89.0,1.0,6.0,89024.0
chalon,599,sortant,I,C,D2,0.26,159.8,89.0,1.0,6.0,89024.0
chalon,599,sortant,I,C,D3,0.03,222.1,89.0,1.0,6.0,89024.0
chalon,599,sortant,I,V,D2,0.19,159.8,89.0,1.0,6.0,89024.0
chalon,599,sortant,I,V,D3,0.01,222.1,89.0,1.0,6.0,89024.0
chalon,609,entrant,I,C,D2,0.07,198.6,89.0,1.0,2.0,89387.0
chalon,609,entrant,I,C,D3,0.26,222.6,89.0,1.0,2.0,89387.0
chalon,609,entrant,I,V,D2,0.03,198.6,89.0,1.0,2.0,89387.0
chalon,609,entrant,I,V,D3,0.07,222.6,89.0,1.0,2.0,89387.0
chalon,609,sortant,I,C,D2,0.05,194.6,89.0,1.0,2.0,89387.0
chalon,609,sortant,I,C,D3,0.1,227.5,89.0,1.0,2.0,89387.0
chalon,609,sortant,I,V,D2,0.03,194.6,89.0,1.0,2.0,89387.0
chalon,609,sortant,I,V,D3,0.07,227.5,89.0,1.0,2.0,89387.0
chalon,624,entrant,I,C,D2,0.0,191.8,25.0,1.0,35.0,25580.0
chalon,624,entrant,I,V,D2,0.0,191.8,25.0,1.0,35.0,25580.0
chalon,625,entrant,I,C,D2,0.0,101.8,21.0,1.0,23.0,21386.0
chalon,625,entrant,I,V,D2,0.0,101.8,21.0,1.0,23.0,21386.0
chalon,628,entrant,I,C,D2,0.01,100.7,39.0,1.0,,39154.0
chalon,628,entrant,I,V,D2,0.01,100.7,39.0,1.0,,39154.0
chalon,628,sortant,I,C,D2,0.01,100.4,39.0,1.0,,39154.0
chalon,628,sortant,I,V,D2,0.01,100.4,39.0,1.0,,39154.0
chalon,630,sortant,I,C,D2,0.06,149.8,58.0,1.0,32.0,58064.0
chalon,630,sortant,I,V,D2,0.05,149.8,58.0,1.0,32.0,58064.0
chalon,636,entrant,I,C,D2,0.02,101.0,71.0,1.0,,71014.0
chalon,636,entrant,I,V,D2,0.02,101.0,71.0,1.0,,71014.0
chalon,636,sortant,I,C,D2,0.02,100.8,71.0,1.0,,71014.0
chalon,636,sortant,I,V,D2,0.02,100.8,71.0,1.0,,71014.0
chalon,641,entrant,I,C,D2,0.06,113.5,21.0,1.0,27.0,21231.0
chalon,641,entrant,I,V,D2,0.03,113.5,21.0,1.0,27.0,21231.0
chalon,641,sortant,I,C,D2,0.05,114.6,21.0,1.0,27.0,21231.0
chalon,641,sortant,I,V,D2,0.06,108.8,21.0,1.0,27.0,21231.0
chalon,655,entrant,I,C,D2,0.01,171.3,25.0,1.0,,25120.0
chalon,655,entrant,I,V,D2,0.01,171.3,25.0,1.0,,25120.0
chalon,655,sortant,I,C,D2,0.01,171.4,25.0,1.0,,25120.0
chalon,655,sortant,I,V,D2,0.0,171.4,25.0,1.0,,25120.0
chalon,657,entrant,I,C,D2,0.34,137.9,70.0,1.0,16.0,70550.0
chalon,657,entrant,I,V,D2,0.34,137.9,70.0,1.0,16.0,70550.0
chalon,657,sortant,I,C,D2,0.74,142.8,70.0,1.0,16.0,70550.0
chalon,657,sortant,I,V,D2,0.48,142.8,70.0,1.0,16.0,70550.0
chalon,661,sortant,I,C,D2,0.08,124.2,70.0,1.0,24.0,70252.0
chalon,661,sortant,I,V,D2,0.02,124.2,70.0,1.0,24.0,70252.0
chalon,664,entrant,I,C,D2,0.09,105.5,71.0,1.0,18.0,71270.0
chalon,664,entrant,I,V,D2,0.11,105.5,71.0,1.0,18.0,71270.0
chalon,664,sortant,I,C,D2,0.11,106.4,71.0,1.0,18.0,71270.0
chalon,664,sortant,I,V,D2,0.06,106.4,71.0,1.0,18.0,71270.0
chalon,667,entrant,I,C,D2,1.34,146.8,58.0,1.0,1.0,58296.0
chalon,667,entrant,I,V,D2,0.72,146.8,58.0,1.0,1.0,58296.0
chalon,667,sortant,I,C,D2,0.03,147.5,58.0,1.0,1.0,58296.0
chalon,667,sortant,I,V,D2,0.03,147.5,58.0,1.0,1.0,58296.0
chalon,693,entrant,I,C,D2,0.08,114.3,21.0,1.0,27.0,21231.0
chalon,693,entrant,I,V,D2,0.04,114.3,21.0,1.0,27.0,21231.0
chalon,693,sortant,I,C,D2,0.03,121.5,21.0,1.0,27.0,21231.0
chalon,693,sortant,I,V,D2,0.03,131.4,21.0,1.0,27.0,21231.0
chalon,695,entrant,I,C,D2,0.54,144.1,58.0,1.0,1.0,58194.0
chalon,695,entrant,I,V,D2,0.32,144.7,58.0,1.0,1.0,58194.0
chalon,695,sortant,I,C,D2,0.28,152.8,58.0,1.0,1.0,58194.0
chalon,695,sortant,I,V,D2,0.2,152.8,58.0,1.0,1.0,58194.0
chalon,697,sortant,I,C,D2,0.24,109.5,71.0,1.0,,71428.0
chalon,697,sortant,I,V,D2,0.2,109.5,71.0,1.0,,71428.0
chalon,705,entrant,I,C,D2,0.15,109.6,21.0,1.0,27.0,21171.0
chalon,705,entrant,I,V,D2,0.08,109.6,21.0,1.0,27.0,21171.0
chalon,705,sortant,I,C,D2,0.1,108.9,21.0,1.0,27.0,21171.0
chalon,705,sortant,I,V,D2,0.12,108.9,21.0,1.0,27.0,21171.0
chalon,707,entrant,I,C,D2,0.07,197.7,90.0,1.0,17.0,90103.0
chalon,707,entrant,I,V,D2,0.01,197.7,90.0,1.0,17.0,90103.0
chalon,726,sortant,I,C,D3,0.1,229.4,89.0,1.0,6.0,89139.0
chalon,726,sortant,I,V,D3,0.07,229.4,89.0,1.0,6.0,89139.0
chalon,729,sortant,I,C,D3,0.11,236.9,25.0,1.0,35.0,25196.0
chalon,729,sortant,I,V,D3,0.03,236.9,25.0,1.0,35.0,25196.0
chalon,733,entrant,I,C,D2,0.03,105.5,39.0,1.0,,39478.0
chalon,733,entrant,I,V,D2,0.02,105.5,39.0,1.0,,39478.0
chalon,733,sortant,I,C,D2,0.03,108.0,39.0,1.0,,39478.0
chalon,733,sortant,I,V,D2,0.04,108.0,39.0,1.0,,39478.0
chalon,734,entrant,I,C,D2,0.01,199.5,90.0,1.0,17.0,90010.0
chalon,734,entrant,I,C,D3,0.08,200.8,90.0,1.0,17.0,90010.0
chalon,734,entrant,I,V,D2,0.0,199.6,90.0,1.0,17.0,90010.0
chalon,734,entrant,I,V,D3,0.01,200.8,90.0,1.0,17.0,90010.0
chalon,734,sortant,I,C,D2,0.1,198.7,90.0,1.0,17.0,90010.0
chalon,734,sortant,I,C,D3,0.09,228.3,90.0,1.0,17.0,90010.0
chalon,734,sortant,I,V,D2,0.01,198.7,90.0,1.0,17.0,90010.0
chalon,734,sortant,I,V,D3,0.01,228.3,90.0,1.0,17.0,90010.0
chalon,744,entrant,I,C,D2,0.04,116.6,21.0,1.0,27.0,21231.0
chalon,744,entrant,I,V,D2,0.02,116.6,21.0,1.0,27.0,21231.0
chalon,744,sortant,I,C,D2,0.02,120.9,21.0,1.0,27.0,21231.0
chalon,744,sortant,I,V,D2,0.03,130.9,21.0,1.0,27.0,21231.0
chalon,747,entrant,I,C,D2,0.42,112.9,25.0,1.0,36.0,25258.0
chalon,747,entrant,I,V,D2,0.33,112.9,25.0,1.0,36.0,25258.0
chalon,747,sortant,I,C,D2,0.79,116.5,25.0,1.0,36.0,25258.0
chalon,747,sortant,I,V,D2,0.25,116.5,25.0,1.0,36.0,25258.0
chalon,748,sortant,I,C,D2,0.09,121.2,21.0,1.0,25.0,21277.0
chalon,748,sortant,I,V,D2,0.11,121.2,21.0,1.0,25.0,21277.0
chalon,750,entrant,I,C,D2,0.1,142.1,21.0,1.0,,21004.0
chalon,750,entrant,I,V,D2,0.05,142.1,21.0,1.0,,21004.0
chalon,753,entrant,I,C,D3,0.02,213.6,89.0,1.0,6.0,89265.0
chalon,753,entrant,I,V,D3,0.0,213.6,89.0,1.0,6.0,89265.0
chalon,790,entrant,I,C,D2,0.28,122.8,25.0,1.0,36.0,25056.0
chalon,790,entrant,I,V,D2,0.2,122.8,25.0,1.0,36.0,25056.0
chalon,790,sortant,I,C,D2,0.29,122.3,25.0,1.0,36.0,25056.0
chalon,790,sortant,I,V,D2,0.1,122.6,25.0,1.0,36.0,25056.0
chalon,797,entrant,I,C,D2,0.0,101.6,71.0,1.0,,71014.0
chalon,797,entrant,I,V,D2,0.0,101.6,71.0,1.0,,71014.0
chalon,797,sortant,I,C,D2,0.0,101.7,71.0,1.0,,71014.0
chalon,797,sortant,I,V,D2,0.0,101.7,71.0,1.0,,71014.0
chalon,801,sortant,I,C,D2,0.1,107.5,71.0,1.0,,71178.0
chalon,801,sortant,I,V,D2,0.05,107.5,71.0,1.0,,71178.0
chalon,803,sortant,I,C,D2,0.06,157.1,58.0,1.0,11.0,58056.0
chalon,803,sortant,I,V,D2,0.05,157.1,58.0,1.0,11.0,58056.0
chalon,806,entrant,I,C,D2,0.53,158.8,89.0,1.0,6.0,89024.0
chalon,806,entrant,I,C,D3,0.03,220.5,89.0,1.0,6.0,89024.0
chalon,806,entrant,I,V,D2,0.16,158.8,89.0,1.0,6.0,89024.0
chalon,806,entrant,I,V,D3,0.01,220.5,89.0,1.0,6.0,89024.0
chalon,806,sortant,I,C,D2,0.33,158.1,89.0,1.0,6.0,89024.0
chalon,806,sortant,I,C,D3,0.04,220.2,89.0,1.0,6.0,89024.0
chalon,806,sortant,I,V,D2,0.24,158.1,89.0,1.0,6.0,89024.0
chalon,806,sortant,I,V,D3,0.02,220.2,89.0,1.0,6.0,89024.0
chalon,815,entrant,I,C,D2,0.26,126.6,25.0,1.0,36.0,25056.0
chalon,815,entrant,I,V,D2,0.18,126.8,25.0,1.0,36.0,25056.0
chalon,815,sortant,I,C,D2,0.27,126.2,25.0,1.0,36.0,25056.0
chalon,815,sortant,I,V,D2,0.11,126.5,25.0,1.0,36.0,25056.0
chalon,816,sortant,I,C,D2,0.02,104.6,21.0,1.0,27.0,21390.0
chalon,816,sortant,I,V,D2,0.01,104.6,21.0,1.0,27.0,21390.0
chalon,823,entrant,I,C,D2,0.0,166.5,89.0,1.0,22.0,89284.0
chalon,823,entrant,I,V,D2,0.0,166.5,89.0,1.0,22.0,89284.0
chalon,824,sortant,I,C,D2,0.17,105.8,21.0,1.0,7.0,21343.0
chalon,824,sortant,I,V,D2,0.14,105.8,21.0,1.0,7.0,21343.0
chalon,825,sortant,I,C,D2,0.01,147.2,89.0,1.0,6.0,89319.0
chalon,825,sortant,I,V,D2,0.01,147.2,89.0,1.0,6.0,89319.0
chalon,851,sortant,I,C,D2,0.0,100.3,71.0,1.0,,71014.0
chalon,851,sortant,I,V,D2,0.0,100.3,71.0,1.0,,71014.0
chalon,854,entrant,I,C,D2,0.02,122.3,70.0,1.0,16.0,70387.0
chalon,854,entrant,I,V,D2,0.02,122.3,70.0,1.0,16.0,70387.0
chalon,857,entrant,I,C,D2,0.38,140.3,58.0,1.0,1.0,58194.0
chalon,857,entrant,I,V,D2,0.22,141.0,58.0,1.0,1.0,58194.0
chalon,857,sortant,I,C,D2,0.19,148.9,58.0,1.0,1.0,58194.0
chalon,857,sortant,I,V,D2,0.14,148.9,58.0,1.0,1.0,58194.0
chalon,858,entrant,I,C,D2,0.18,123.2,25.0,1.0,36.0,25056.0
chalon,858,entrant,I,V,D2,0.13,123.2,25.0,1.0,36.0,25056.0
chalon,858,sortant,I,C,D2,0.2,123.6,25.0,1.0,36.0,25056.0
chalon,858,sortant,I,V,D2,0.07,124.0,25.0,1.0,36.0,25056.0
chalon,862,entrant,I,C,D2,0.06,103.5,21.0,1.0,,21584.0
chalon,862,entrant,I,V,D2,0.03,103.5,21.0,1.0,,21584.0
chalon,862,sortant,I,C,D2,0.08,113.6,21.0,1.0,,21584.0
chalon,862,sortant,I,V,D2,0.06,113.6,21.0,1.0,,21584.0
chalon,865,entrant,I,C,D2,0.16,114.9,21.0,1.0,27.0,21231.0
chalon,865,entrant,I,V,D2,0.08,114.9,21.0,1.0,27.0,21231.0
chalon,865,sortant,I,C,D2,0.1,117.9,21.0,1.0,27.0,21231.0
chalon,865,sortant,I,V,D2,0.11,113.1,21.0,1.0,27.0,21231.0
chalon,868,entrant,I,C,D2,0.0,133.4,21.0,1.0,26.0,21483.0
chalon,868,entrant,I,V,D2,0.0,133.4,21.0,1.0,26.0,21483.0
chalon,873,sortant,I,C,D2,0.09,147.0,21.0,1.0,24.0,21522.0
chalon,873,sortant,I,V,D2,0.11,147.0,21.0,1.0,24.0,21522.0
chalon,875,entrant,I,C,D3,0.82,237.7,89.0,1.0,2.0,89074.0
chalon,875,entrant,I,V,D3,0.21,237.7,89.0,1.0,2.0,89074.0
chalon,875,sortant,I,C,D3,0.58,238.2,89.0,1.0,2.0,89074.0
chalon,875,sortant,I,V,D3,0.42,238.2,89.0,1.0,2.0,89074.0
chalon,878,entrant,I,C,D2,0.01,172.1,25.0,1.0,35.0,25031.0
chalon,878,entrant,I,V,D2,0.01,172.1,25.0,1.0,35.0,25031.0
chalon,878,sortant,I,C,D2,0.02,186.8,25.0,1.0,35.0,25031.0
chalon,878,sortant,I,V,D2,0.01,186.8,25.0,1.0,35.0,25031.0
chalon,881,entrant,I,C,D2,0.04,111.4,71.0,1.0,,71342.0
chalon,881,entrant,I,V,D2,0.04,111.4,71.0,1.0,,71342.0
chalon,881,sortant,I,C,D2,0.06,112.4,71.0,1.0,,71342.0
chalon,881,sortant,I,V,D2,0.03,112.4,71.0,1.0,,71342.0
chalon,882,entrant,I,C,D2,0.1,111.3,21.0,1.0,27.0,21355.0
chalon,882,entrant,I,V,D2,0.05,111.3,21.0,1.0,27.0,21355.0
chalon,882,sortant,I,C,D2,0.18,112.8,21.0,1.0,27.0,21355.0
chalon,882,sortant,I,V,D2,0.19,112.8,21.0,1.0,27.0,21355.0
chalon,884,entrant,I,C,D2,0.31,114.3,39.0,1.0,,39478.0
chalon,884,entrant,I,V,D2,0.2,114.3,39.0,1.0,,39478.0
chalon,884,sortant,I,C,D2,0.26,114.9,39.0,1.0,,39478.0
chalon,884,sortant,I,V,D2,0.35,114.9,39.0,1.0,,39478.0
chalon,889,entrant,I,C,D3,0.06,231.9,89.0,1.0,5.0,89345.0
chalon,889,entrant,I,V,D3,0.01,231.9,89.0,1.0,5.0,89345.0
chalon,889,sortant,I,C,D2,0.23,176.2,89.0,1.0,5.0,89345.0
chalon,889,sortant,I,C,D3,0.04,232.1,89.0,1.0,5.0,89345.0
chalon,889,sortant,I,V,D2,0.17,176.2,89.0,1.0,5.0,89345.0
chalon,889,sortant,I,V,D3,0.03,232.1,89.0,1.0,5.0,89345.0
chalon,894,entrant,I,C,D2,0.0,190.2,25.0,1.0,35.0,25580.0
chalon,894,entrant,I,V,D2,0.0,190.2,25.0,1.0,35.0,25580.0
chalon,900,entrant,I,C,D2,0.05,102.3,39.0,1.0,28.0,39198.0
chalon,900,entrant,I,V,D2,0.03,102.3,39.0,1.0,28.0,39198.0
chalon,900,sortant,I,C,D2,0.02,113.2,39.0,1.0,28.0,39198.0
chalon,900,sortant,I,V,D2,0.03,113.2,39.0,1.0,28.0,39198.0
chalon,909,entrant,I,C,D2,0.1,124.3,58.0,1.0,31.0,58223.0
chalon,909,entrant,I,V,D2,0.05,124.3,58.0,1.0,31.0,58223.0
chalon,910,entrant,I,C,D2,0.84,134.4,21.0,1.0,7.0,21154.0
chalon,910,entrant,I,V,D2,0.6,134.4,21.0,1.0,7.0,21154.0
chalon,910,sortant,I,C,D2,0.71,116.3,21.0,1.0,7.0,21154.0
chalon,910,sortant,I,V,D2,0.61,116.3,21.0,1.0,7.0,21154.0
chalon,916,entrant,I,C,D2,0.27,146.9,25.0,1.0,,25462.0
chalon,916,entrant,I,V,D2,0.2,146.9,25.0,1.0,,25462.0
chalon,916,sortant,I,C,D2,0.36,135.0,25.0,1.0,,25462.0
chalon,916,sortant,I,V,D2,0.15,135.0,25.0,1.0,,25462.0
chalon,921,entrant,I,C,D2,0.11,116.9,71.0,1.0,,71120.0
chalon,921,entrant,I,V,D2,0.09,116.9,71.0,1.0,,71120.0
chalon,922,sortant,I,C,D2,0.1,139.1,70.0,1.0,16.0,70288.0
chalon,922,sortant,I,V,D2,0.03,139.1,70.0,1.0,16.0,70288.0
chalon,941,entrant,I,C,D2,0.1,113.9,21.0,1.0,27.0,21231.0
chalon,941,entrant,I,V,D2,0.05,113.9,21.0,1.0,27.0,21231.0
chalon,941,sortant,I,C,D2,0.06,116.4,21.0,1.0,27.0,21231.0
chalon,941,sortant,I,V,D2,0.07,111.9,21.0,1.0,27.0,21231.0
chalon,942,entrant,I,C,D2,0.25,123.5,25.0,1.0,36.0,25056.0
chalon,942,entrant,I,V,D2,0.18,123.5,25.0,1.0,36.0,25056.0
chalon,942,sortant,I,C,D2,0.27,123.2,25.0,1.0,36.0,25056.0
chalon,942,sortant,I,V,D2,0.09,123.5,25.0,1.0,36.0,25056.0
chalon,945,entrant,I,C,D2,0.78,144.3,58.0,1.0,1.0,58194.0
chalon,945,entrant,I,V,D2,0.46,145.0,58.0,1.0,1.0,58194.0
chalon,945,sortant,I,C,D2,0.4,153.1,58.0,1.0,1.0,58194.0
chalon,945,sortant,I,V,D2,0.29,153.1,58.0,1.0,1.0,58194.0
chalon,954,entrant,I,C,D2,0.38,126.6,25.0,1.0,36.0,25056.0
chalon,954,entrant,I,V,D2,0.27,126.6,25.0,1.0,36.0,25056.0
chalon,954,sortant,I,C,D2,0.42,125.7,25.0,1.0,36.0,25056.0
chalon,954,sortant,I,V,D2,0.17,125.9,25.0,1.0,36.0,25056.0
chalon,957,sortant,I,C,D2,0.65,180.3,25.0,1.0,35.0,25632.0
chalon,957,sortant,I,V,D2,0.21,180.3,25.0,1.0,35.0,25632.0
chalon,959,sortant,I,C,D2,0.01,144.9,21.0,1.0,7.0,21201.0
chalon,959,sortant,I,V,D2,0.01,144.9,21.0,1.0,7.0,21201.0
chalon,974,entrant,I,C,D2,0.03,128.6,21.0,1.0,26.0,21619.0
chalon,974,entrant,I,V,D2,0.01,128.6,21.0,1.0,26.0,21619.0
chalon,974,sortant,I,C,D2,0.06,100.7,21.0,1.0,26.0,21619.0
chalon,974,sortant,I,V,D2,0.08,100.7,21.0,1.0,26.0,21619.0
chalon,976,entrant,I,C,D2,0.6,127.2,25.0,1.0,36.0,25056.0
chalon,976,entrant,I,V,D2,0.43,127.2,25.0,1.0,36.0,25056.0
chalon,976,sortant,I,C,D2,0.66,126.4,25.0,1.0,36.0,25056.0
chalon,976,sortant,I,V,D2,0.27,126.4,25.0,1.0,36.0,25056.0
chalon,978,entrant,I,C,D3,0.01,216.8,25.0,1.0,35.0,25388.0
chalon,978,entrant,I,V,D3,0.01,216.8,25.0,1.0,35.0,25388.0
chalon,979,entrant,I,C,D2,0.05,123.6,21.0,1.0,23.0,21024.0
chalon,979,entrant,I,V,D2,0.03,123.6,21.0,1.0,23.0,21024.0
chalon,979,sortant,I,C,D2,0.03,123.1,21.0,1.0,23.0,21024.0
chalon,979,sortant,I,V,D2,0.04,123.1,21.0,1.0,23.0,21024.0
chalon,982,entrant,I,C,D2,0.06,166.9,58.0,1.0,1.0,58264.0
chalon,982,entrant,I,V,D2,0.03,166.9,58.0,1.0,1.0,58264.0
chalon,982,sortant,I,C,D2,0.25,110.6,58.0,1.0,1.0,58264.0
chalon,982,sortant,I,V,D2,0.22,110.6,58.0,1.0,1.0,58264.0
chalon,986,entrant,I,C,D2,0.41,127.2,25.0,1.0,36.0,25056.0
chalon,986,entrant,I,V,D2,0.29,127.2,25.0,1.0,36.0,25056.0
chalon,986,sortant,I,C,D2,0.44,127.0,25.0,1.0,36.0,25056.0
chalon,986,sortant,I,V,D2,0.18,127.2,25.0,1.0,36.0,25056.0
chalon,989,entrant,I,C,D2,0.0,113.8,21.0,1.0,27.0,21231.0
chalon,989,entrant,I,V,D2,0.0,112.6,21.0,1.0,27.0,21231.0
chalon,989,sortant,I,C,D2,0.0,113.8,21.0,1.0,27.0,21231.0
chalon,989,sortant,I,V,D2,0.0,108.9,21.0,1.0,27.0,21231.0
chalon,994,entrant,I,C,D2,0.22,126.7,25.0,1.0,36.0,25056.0
chalon,994,entrant,I,V,D2,0.16,126.9,25.0,1.0,36.0,25056.0
chalon,994,sortant,I,C,D2,0.24,126.0,25.0,1.0,36.0,25056.0
chalon,994,sortant,I,V,D2,0.1,126.2,25.0,1.0,36.0,25056.0
chalon,996,entrant,I,C,D2,0.04,198.3,89.0,1.0,2.0,89387.0
chalon,996,entrant,I,C,D3,0.23,219.1,89.0,1.0,2.0,89387.0
chalon,996,entrant,I,V,D2,0.01,198.3,89.0,1.0,2.0,89387.0
chalon,996,entrant,I,V,D3,0.07,219.1,89.0,1.0,2.0,89387.0
